transaccion_id,fecha_transaccion,tipo_transaccion,estado,monto_total,metodo_pago,cliente_nombre,cliente_telefono,cliente_localidad,producto_id,producto_nombre,producto_talla,producto_color,producto_temporada,cantidad_comprada,vestido_estilo,vestido_precio_venta,vestido_precio_renta,vestido_en_oferta,vestido_condicion,vestido_rating_promedio,vestido_review_count,fecha_entrega,fecha_devolucion,multa_aplicada,reseña_rating,reseña_comentario,fecha_reseña
68906396d0cb854c8ff60a37,2023-03-05 03:06:12,renta,Completada,1500,tarjeta_credito,daniela.mendoza@example.com,1234567822,Huejutla de Reyes,687e0dd08639b437a0e48783,Vestido Largo de Seda Morado Obscuro,M,Morado Oscuro,Todo el Año,1,Gala,3800,1500,false,Nuevo,4.9,14,2023-03-05 13:06:12,2023-03-23 13:06:12,71,4,"Un acierto total, justo lo que buscaba y a un excelente precio.",2023-03-30 03:06:12
68906396d0cb854c8ff60a38,2023-12-02 11:29:03,renta,Completada,976,transferencia_bancaria,patricia.guzman@example.com,1234567819,Guazalingo,687e0dd08639b437a0e48794,Vestido Mini de Terciopelo Negro,S,Negro,"Otoño, Invierno",1,Fiesta,1550,,false,Nuevo,4.5,9,2023-12-02 20:29:03,2023-12-08 20:29:03,0,5,"Un acierto total, justo lo que buscaba y a un excelente precio.",2023-12-17 11:29:03
68906396d0cb854c8ff60a39,2023-07-08 08:24:57,renta,Completada,300,tarjeta_credito,daniela.mendoza@example.com,1234567822,Huejutla de Reyes,687c1894555de7433ad30a9b,Vestido Corto Rojo con Cola Asimétrica,M,Rojo,Todo el Año,1,De Noche,,300,false,Excelente,4.3,10,2023-07-08 10:24:57,2023-07-23 10:24:57,0,2,"No fue mi favorito, pero sirvió para la ocasión.",2023-07-23 08:24:57
68906396d0cb854c8ff60a3a,2023-02-19 06:00:27,renta,Completada,340,efectivo,eduardocasrtro110@gmail.com,554706,Huejutla de Reyes,687c205b555de7433ad30aca,Conjunto Satinado Celeste de Top y Falda,S,Celeste,"Primavera, Verano",1,De Noche,,340,false,Nuevo,4.5,10,2023-02-19 14:00:27,2023-02-27 14:00:27,0,4,"El vestido superó mis expectativas, ¡lo recomiendo totalmente!",2023-02-27 06:00:27
68906396d0cb854c8ff60a3b,2023-05-21 10:41:06,Venta,Completada,1200,tarjeta_credito,sofia.garcia@email.com,5512345678,Jaltocán,687e0d4b8639b437a0e48771,Vestido de Maternidad Floreado,XL,Rosa Pastel,"Primavera, Verano",1,Maternidad,1200,,false,Nuevo,4,9,2023-05-22 04:41:06,,0,1,"La experiencia fue regular, no estoy segura de volver a rentar.",2023-06-15 10:41:06
68906396d0cb854c8ff60a3c,2023-08-12 09:02:34,renta,Completada,886,tarjeta_credito,isabel.vargas@example.com,1234567815,Choconamel,687e0dd08639b437a0e487a8,Vestido Camisero a Cuadros Vichy,M,Rojo/Blanco,"Primavera, Verano",1,Casual,870,,false,Nuevo,4,16,2023-08-12 13:02:34,2023-08-22 13:02:34,0,4,¡Excelente vestido! Me encantó el servicio en el local.,2023-09-02 09:02:34
68906396d0cb854c8ff60a3d,2023-02-05 05:57:35,renta,Completada,485,tarjeta_credito,valeria.rojas@example.com,1234567823,Atlapeza,687e0dd08639b437a0e487c4,Vestido de Punto Grueso con Rayas,M,Multicolor,Invierno,1,Casual,1400,,false,Nuevo,3.9,6,2023-02-05 10:57:35,2023-02-13 10:57:35,0,4,"El vestido superó mis expectativas, ¡lo recomiendo totalmente!",2023-03-16 05:57:35
68906396d0cb854c8ff60a3e,2023-05-09 03:42:11,renta,Completada,1474,tarjeta_debito,sheldon@gmail.com,5551234567,Platón Sánchez,687c0d1e555de7433ad30a56,Bruma Nocturna,M,Azul,Todo el Año,1,Fiesta,2500,,false,Nuevo,4.8,11,2023-05-10 02:42:11,2023-05-26 02:42:11,0,3,"Buena opción por el precio, el servicio fue correcto.",2023-05-18 03:42:11
68906396d0cb854c8ff60a3f,2023-02-10 11:25:44,renta,Completada,368,tarjeta_debito,natalia.vega@example.com,1234567828,Atlapeza,687e0dd08639b437a0e487b2,Vestido de Punto Grueso con Cuello Alto,M,Gris,Invierno,1,Casual,1300,,false,Nuevo,3.7,6,2023-02-11 05:25:44,2023-02-23 05:25:44,0,4,"Un acierto total, justo lo que buscaba y a un excelente precio.",2023-03-16 11:25:44
68906396d0cb854c8ff60a40,2023-12-18 12:14:01,Venta,Completada,1900,efectivo,gabriela.silva@example.com,1234567821,Atlapeza,67e058358bbb15e17ae334ab,Vestido Sahara de Noche Negro con Tirantes,L,negro,Todo el Año,1,De Noche,1900,,false,Nuevo,4.5,12,2023-12-19 03:14:01,,0,5,Un diseño hermoso y la atención fue de primera. Volveré sin duda.,2024-02-01 12:14:01
68906396d0cb854c8ff60a41,2023-05-27 07:41:57,renta,Completada,950,transferencia_bancaria,20221129@uthh.edu.mx,7714057323,Huejutla de Reyes,687e0dd08639b437a0e48780,Vestido de Noche Negro con Transparencias,M,Negro,Todo el Año,1,De Noche,2700,950,false,Nuevo,4.8,18,2023-05-28 02:41:57,2023-06-03 02:41:57,0,4,¡Excelente vestido! Me encantó el servicio en el local.,2023-06-09 07:41:57
68906396d0cb854c8ff60a42,2023-09-25 03:35:36,Venta,Completada,1950,tarjeta_debito,patricia.guzman@example.com,1234567819,Guazalingo,687e0dd08639b437a0e48787,Vestido de Cóctel Rojo Escarlata,M,Rojo Escarlata,Todo el Año,1,Cóctel,1950,700,false,Nuevo,4.7,11,2023-09-25 05:35:36,,0,5,"La tela es de muy buena calidad, y el vestido es aún más bonito en persona.",2023-10-08 03:35:36
68906396d0cb854c8ff60a43,2023-06-27 09:17:35,renta,Completada,898,tarjeta_credito,alejandra.paredes@example.com,1234567827,Huejutla de Reyes,687e0d118639b437a0e48758,Vestido Cóctel Rojo Vibrante,S,Rojo,"Primavera, Verano",1,Cóctel,1200,,false,Nuevo,4.2,8,2023-06-28 08:17:35,2023-07-08 08:17:35,0,5,"El vestido superó mis expectativas, ¡lo recomiendo totalmente!",2023-08-03 09:17:35
68906396d0cb854c8ff60a44,2023-12-03 12:31:41,renta,Completada,421,tarjeta_credito,gabriela.silva@example.com,1234567821,Atlapeza,687e0dd08639b437a0e487b0,Vestido Maxi de Lino con Volantes,M,Azul Claro,Verano,1,Casual,1100,,false,Nuevo,4.3,10,2023-12-04 01:31:41,2023-12-12 01:31:41,29,2,"No fue mi favorito, pero sirvió para la ocasión.",2024-01-11 12:31:41
68906396d0cb854c8ff60a45,2023-07-13 10:24:50,renta,Completada,892,tarjeta_credito,gabriela.silva@example.com,1234567821,Atlapeza,687e0dd08639b437a0e48788,Vestido Sudadera con Logotipo,L,Negro,"Otoño, Invierno",1,Deportivo,700,,false,Nuevo,3.5,15,2023-07-13 17:24:50,2023-08-02 17:24:50,0,4,"El vestido superó mis expectativas, ¡lo recomiendo totalmente!",2023-08-06 10:24:50
68906396d0cb854c8ff60a46,2023-03-09 05:24:52,Venta,Completada,1250,efectivo,adriana.romero@example.com,1234567817,San Felipe Orizatlán,687e0dd08639b437a0e487b9,Vestido Largo de Algodón con Cuello Tortuga,L,Verde Oliva,"Otoño, Invierno",1,Casual,1250,,false,Nuevo,3.9,11,2023-03-09 09:24:52,,0,4,"La tela es de muy buena calidad, y el vestido es aún más bonito en persona.",2023-04-02 05:24:52
68906396d0cb854c8ff60a47,2023-06-07 08:57:46,renta,Completada,1000,tarjeta_credito,natalia.vega@example.com,1234567828,Atlapeza,687e0d4b8639b437a0e4877e,Vestido de Encaje Largo Rojo,L,Rojo,Todo el Año,1,De Noche,2900,1000,false,Nuevo,4.7,16,2023-06-08 06:57:46,2023-06-26 06:57:46,0,5,"Quedó perfecto para la ocasión, muy contenta con la compra/renta.",2023-07-12 08:57:46
68906396d0cb854c8ff60a48,2023-12-15 09:26:36,Venta,Completada,2666,tarjeta_debito,patricia.guzman@example.com,1234567819,Guazalingo,687c1680555de7433ad30a8f,Vestido Verde Esmeralda en Capas,L,Verde Esmeralda,Todo el Año,1,De Noche,,320,false,Excelente,4.6,13,2023-12-15 20:26:36,,0,4,¡Excelente vestido! Me encantó el servicio en el local.,2024-01-13 09:26:36
68906396d0cb854c8ff60a49,2023-09-10 07:54:56,renta,Completada,700,tarjeta_credito,valeria.rojas@example.com,1234567823,Atlapeza,687e0d118639b437a0e48767,Vestido de Coctel Verde Esmeralda,M,Verde Esmeralda,Todo el Año,1,Cóctel,2100,700,false,Nuevo,4.6,10,2023-09-10 16:54:56,2023-09-22 16:54:56,0,5,"El vestido superó mis expectativas, ¡lo recomiendo totalmente!",2023-10-04 07:54:56
68906396d0cb854c8ff60a4a,2023-06-16 12:53:44,renta,Completada,1427,tarjeta_debito,elena.ramirez@example.com,1234567899,Guazalingo,687c0ad6555de7433ad30a4a,Fuego Coral,S,Coral,Verano,1,Fiesta,2300,,false,Nuevo,4.4,8,2023-06-16 23:53:44,2023-06-24 23:53:44,0,4,"Quedó perfecto para la ocasión, muy contenta con la compra/renta.",2023-07-16 12:53:44
68906396d0cb854c8ff60a4b,2023-02-21 06:14:09,Venta,Completada,2300,tarjeta_credito,elena.ramirez@example.com,1234567899,Guazalingo,687c0574555de7433ad30a3f,Fantasía Turquesa,M,Turquesa,"Verano, Primavera",1,Fiesta,2300,,false,Nuevo,4.6,10,2023-02-21 09:14:09,,0,5,"Me fascinó cómo me quedó, ¡lo recomiendo a todas mis amigas!",2023-04-03 06:14:09
68906396d0cb854c8ff60a4c,2023-06-09 08:49:33,Venta,Completada,1000,transferencia_bancaria,regina.ortega@example.com,1234567826,Tlachinol,67e059988bbb15e17ae334b4,Vestido de Noche Meirius Largo Verde con Hombro Descubierto,XL,verde,Todo el Año,1,De Noche,1000,,false,Nuevo,4,8,2023-06-10 04:49:33,,0,1,"La experiencia fue regular, no estoy segura de volver a rentar.",2023-07-24 08:49:33
68906396d0cb854c8ff60a4d,2023-06-25 03:16:45,Venta,Completada,4364,tarjeta_debito,alejandra.paredes@example.com,1234567827,Huejutla de Reyes,687e0d4b8639b437a0e4876e,Vestido de Noche con Cola de Sirena y Bordados,M,Azul Marino,Todo el Año,1,De Noche,,1800,false,Nuevo,4.9,15,2023-06-25 04:16:45,,0,4,"Me fascinó cómo me quedó, ¡lo recomiendo a todas mis amigas!",2023-08-01 03:16:45
68906396d0cb854c8ff60a4e,2023-08-20 04:01:18,renta,Completada,1436,efectivo,ana.lopez@example.com,1234567891,Atlapeza,687e0d118639b437a0e48761,Vestido Cruzado Estampado Animal,M,Multicolor,"Otoño, Invierno",1,Casual,1050,,false,Nuevo,3.9,6,2023-08-20 23:01:18,2023-09-04 23:01:18,0,4,"El vestido superó mis expectativas, ¡lo recomiendo totalmente!",2023-09-04 04:01:18
68906396d0cb854c8ff60a4f,2023-05-15 08:34:24,renta,Completada,583,efectivo,ech19413070170002@gmail.com,7718858193,Calnali,687c0b8f555de7433ad30a4e,Cielo de Cristal,M,Azul Pastel,"Verano, Primavera",1,Fiesta,2800,,false,Nuevo,4.7,14,2023-05-15 12:34:24,2023-05-28 12:34:24,0,1,El vestido se veía mejor en las fotos. Necesitaba algunos ajustes.,2023-06-04 08:34:24
68906396d0cb854c8ff60a50,2023-07-03 08:01:40,Venta,Completada,12000,tarjeta_credito,patricia.guzman@example.com,1234567819,Guazalingo,687e0dd08639b437a0e4878c,Vestido de Boda en Playa de Gasa,L,Blanco Puro,Verano,1,Nupcial,12000,,false,Nuevo,4.7,5,2023-07-04 00:01:40,,0,4,¡Excelente vestido! Me encantó el servicio en el local.,2023-07-29 08:01:40
68906396d0cb854c8ff60a51,2023-11-12 10:29:04,renta,Completada,755,tarjeta_debito,natalia.vega@example.com,1234567828,Atlapeza,687e0d4b8639b437a0e4876c,Vestido Tubo Elástico Negro,S,Negro,Todo el Año,1,Casual/Cóctel,900,,false,Nuevo,4.1,18,2023-11-12 22:29:04,2023-11-22 22:29:04,0,4,Un diseño hermoso y la atención fue de primera. Volveré sin duda.,2023-12-14 10:29:04
68906396d0cb854c8ff60a52,2023-10-26 08:00:06,renta,Completada,882,tarjeta_debito,adriana.romero@example.com,1234567817,San Felipe Orizatlán,687e0d4b8639b437a0e4876c,Vestido Tubo Elástico Negro,S,Negro,Todo el Año,1,Casual/Cóctel,900,,false,Nuevo,4.1,18,2023-10-27 05:00:06,2023-11-12 05:00:06,0,5,¡Absolutamente precioso! Recibí muchos cumplidos.,2023-11-13 08:00:06
68906396d0cb854c8ff60a53,2023-08-24 04:09:52,renta,Completada,675,efectivo,ia.perez@example.com,1234567897,Chalma,687e0dd08639b437a0e48794,Vestido Mini de Terciopelo Negro,S,Negro,"Otoño, Invierno",1,Fiesta,1550,,false,Nuevo,4.5,9,2023-08-24 16:09:52,2023-08-28 16:09:52,81,5,"Quedó perfecto para la ocasión, muy contenta con la compra/renta.",2023-09-19 04:09:52
68906396d0cb854c8ff60a54,2023-06-28 08:33:56,renta,Completada,614,efectivo,daniela.mendoza@example.com,1234567822,Huejutla de Reyes,687e0dd08639b437a0e487c0,Vestido Casual con Estampado de Cuadros Pequeños,S,Gris/Rosa,"Otoño, Primavera",1,Casual,850,,false,Nuevo,3.8,12,2023-06-28 15:33:56,2023-07-05 15:33:56,0,3,"Bonito vestido, aunque el ajuste no fue 100% perfecto para mí.",2023-07-25 08:33:56
68906396d0cb854c8ff60a55,2023-07-19 04:45:58,renta,Completada,1221,tarjeta_debito,elena.ramirez@example.com,1234567899,Guazalingo,687e0dd08639b437a0e487be,Vestido Camisero Largo con Cinturón,M,Azul Marino,"Primavera, Verano, Otoño",1,Casual/Formal,1100,,false,Nuevo,4.2,13,2023-07-19 19:45:58,2023-08-03 19:45:58,0,1,"Hubo un pequeño detalle con el vestido, pero fue manejable.",2023-09-01 04:45:58
68906396d0cb854c8ff60a56,2023-02-04 09:09:44,renta,Completada,569,tarjeta_debito,ana.lopez@example.com,1234567891,Atlapeza,687e0dd08639b437a0e487b9,Vestido Largo de Algodón con Cuello Tortuga,L,Verde Oliva,"Otoño, Invierno",1,Casual,1250,,false,Nuevo,3.9,11,2023-02-05 06:09:44,2023-02-22 06:09:44,0,4,"Un acierto total, justo lo que buscaba y a un excelente precio.",2023-02-28 09:09:44
68906396d0cb854c8ff60a57,2023-06-25 07:15:12,renta,Completada,800,tarjeta_credito,ana.lopez@example.com,1234567891,Atlapeza,687e0d118639b437a0e48757,Vestido de Noche Clásico Negro,M,Negro,Todo el Año,1,De Noche,2500,800,false,Nuevo,4.8,15,2023-06-25 22:15:12,2023-07-08 22:15:12,66,2,"La experiencia fue regular, no estoy segura de volver a rentar.",2023-07-11 07:15:12
68906396d0cb854c8ff60a58,2023-06-09 10:59:19,renta,Completada,1800,efectivo,adriana.romero@example.com,1234567817,San Felipe Orizatlán,687e0dd08639b437a0e487a7,Vestido de Noche con Aberturas en la Cintura,S,Negro,Todo el Año,1,De Noche,,1800,false,Nuevo,4.8,13,2023-06-09 16:59:19,2023-06-22 16:59:19,0,5,Un diseño hermoso y la atención fue de primera. Volveré sin duda.,2023-07-09 10:59:19
68906396d0cb854c8ff60a59,2023-04-20 10:19:35,renta,Completada,1301,tarjeta_credito,20221076@uthh.edu.mx,7712232323,San Felipe Orizatlán,687e0d4b8639b437a0e48773,Vestido de Punto Elástico Rayas,M,Blanco/Azul,"Primavera, Verano",1,Casual,850,,false,Nuevo,3.7,14,2023-04-20 17:19:35,2023-04-25 17:19:35,0,4,"El vestido superó mis expectativas, ¡lo recomiendo totalmente!",2023-05-16 10:19:35
68906396d0cb854c8ff60a5a,2023-05-07 04:57:24,renta,Completada,6000,transferencia_bancaria,ech19413070170002@gmail.com,7718858193,Calnali,687e0dd08639b437a0e487a1,Vestido de Novia Estilo A-Line Clásico,L,Blanco Roto,Todo el Año,1,Nupcial,17000,6000,false,Nuevo,4.8,25,2023-05-08 04:57:24,2023-05-19 04:57:24,0,1,El vestido no cumplió con mis expectativas de calidad.,2023-06-10 04:57:24
68906396d0cb854c8ff60a5b,2023-08-07 08:26:39,renta,Completada,1100,transferencia_bancaria,maria.gonzalez@example.com,1234567893,Atlapeza,687e0d4b8639b437a0e48772,Vestido de Cóctel con Flecos,S,Plata,Todo el Año,1,Fiesta,,1100,false,Nuevo,4.5,8,2023-08-08 06:26:39,2023-08-14 06:26:39,0,5,¡Absolutamente precioso! Recibí muchos cumplidos.,2023-08-23 08:26:39
68906396d0cb854c8ff60a5c,2023-12-04 12:00:45,renta,Completada,900,transferencia_bancaria,ana.lopez@example.com,1234567891,Atlapeza,687e0d118639b437a0e48760,Vestido de Graduación Morado,L,Morado,Todo el Año,1,De Noche,2800,900,false,Nuevo,4.7,14,2023-12-05 09:00:45,2023-12-10 09:00:45,44,4,"Quedó perfecto para la ocasión, muy contenta con la compra/renta.",2024-01-03 12:00:45
68906396d0cb854c8ff60a5d,2023-01-25 06:15:43,Venta,Completada,1850,tarjeta_credito,patricia.guzman@example.com,1234567819,Guazalingo,687e0dd08639b437a0e487a5,Vestido de Fiesta con Mangas de Campana,M,Negro,Todo el Año,1,Fiesta,1850,680,false,Nuevo,4.5,12,2023-01-25 19:15:43,,0,3,"Cumple su función, pero no me dejó asombrada.",2023-02-27 06:15:43
68906396d0cb854c8ff60a5e,2023-01-11 10:15:56,Venta,Completada,2800,efectivo,lucia.torres@example.com,1234567811,Guazalingo,687c0b8f555de7433ad30a4e,Cielo de Cristal,M,Azul Pastel,"Verano, Primavera",1,Fiesta,2800,,false,Nuevo,4.7,14,2023-01-11 12:15:56,,0,4,"Quedó perfecto para la ocasión, muy contenta con la compra/renta.",2023-02-20 10:15:56
68906396d0cb854c8ff60a5f,2023-08-14 12:43:50,renta,Completada,724,tarjeta_debito,adriana.romero@example.com,1234567817,San Felipe Orizatlán,687e0d4b8639b437a0e4876f,Vestido Boho Chic Estampado Étnico,L,Tierra,"Verano, Otoño",1,Bohemio,950,,false,Nuevo,4.2,12,2023-08-14 23:43:50,2023-08-25 23:43:50,0,5,"Un acierto total, justo lo que buscaba y a un excelente precio.",2023-09-19 12:43:50
68906396d0cb854c8ff60a60,2023-04-24 10:51:15,renta,Completada,468,tarjeta_debito,ia.perez@example.com,1234567897,Chalma,687e0dd08639b437a0e48795,Vestido Largo Bohemio con Flores Bordadas,L,Blanco,"Verano, Primavera",1,Bohemio,1400,,false,Nuevo,4.4,14,2023-04-24 16:51:15,2023-05-13 16:51:15,0,1,Podría mejorar la limpieza/condición del vestido al entregarlo.,2023-05-31 10:51:15
68906396d0cb854c8ff60a62,2023-12-01 07:18:06,renta,Completada,301,efectivo,natalia.vega@example.com,1234567828,Atlapeza,687e0d4b8639b437a0e48773,Vestido de Punto Elástico Rayas,M,Blanco/Azul,"Primavera, Verano",1,Casual,850,,false,Nuevo,3.7,14,2023-12-01 16:18:06,2023-12-20 16:18:06,93,5,"Un acierto total, justo lo que buscaba y a un excelente precio.",2024-01-02 07:18:06
68906396d0cb854c8ff60a63,2023-06-25 11:27:55,Venta,Completada,1150,transferencia_bancaria,maria.gonzalez@example.com,1234567893,Atlapeza,687e0d4b8639b437a0e4877a,Vestido Midi de Lino con Botones,M,Beige,Verano,1,Casual,1150,,false,Nuevo,4.1,10,2023-06-25 17:27:55,,0,3,"Cumple su función, pero no me dejó asombrada.",2023-07-02 11:27:55
68906396d0cb854c8ff60a64,2023-05-11 12:21:18,renta,Completada,1159,tarjeta_debito,20221076@uthh.edu.mx,7712232323,San Felipe Orizatlán,687e0d4b8639b437a0e48771,Vestido de Maternidad Floreado,XL,Rosa Pastel,"Primavera, Verano",1,Maternidad,1200,,false,Nuevo,4,9,2023-05-12 10:21:18,2023-05-21 10:21:18,0,5,¡Absolutamente precioso! Recibí muchos cumplidos.,2023-06-18 12:21:18
68906396d0cb854c8ff60a65,2023-07-28 04:12:02,renta,Completada,1800,tarjeta_credito,natalia.vega@example.com,1234567828,Atlapeza,687e0dd08639b437a0e487a7,Vestido de Noche con Aberturas en la Cintura,S,Negro,Todo el Año,1,De Noche,,1800,false,Nuevo,4.8,13,2023-07-28 12:12:02,2023-08-14 12:12:02,0,2,Podría mejorar la limpieza/condición del vestido al entregarlo.,2023-08-21 04:12:02
68906396d0cb854c8ff60a66,2023-07-26 07:28:26,renta,Completada,2000,tarjeta_debito,patricia.guzman@example.com,1234567819,Guazalingo,687e0d118639b437a0e48764,Vestido de Gala Rosa Pastel,M,Rosa Pastel,Todo el Año,1,Gala,,2000,false,Nuevo,4.8,13,2023-07-27 05:28:26,2023-08-03 05:28:26,0,4,"La tela es de muy buena calidad, y el vestido es aún más bonito en persona.",2023-09-06 07:28:26
68906396d0cb854c8ff60a67,2023-12-08 06:10:05,Venta,Completada,2100,tarjeta_debito,patricia.guzman@example.com,1234567819,Guazalingo,687e0dd08639b437a0e4879f,Vestido de Noche Corto con Pedrería,M,Negro,Todo el Año,1,Cóctel,2100,750,false,Nuevo,4.7,9,2023-12-08 16:10:05,,0,5,"Un acierto total, justo lo que buscaba y a un excelente precio.",2024-01-07 06:10:05
68906396d0cb854c8ff60a68,2023-09-05 09:15:11,renta,Completada,741,efectivo,ia.perez@example.com,1234567897,Chalma,687e0d4b8639b437a0e4877f,Vestido de Tirantes con Estampado de Lunares,S,Negro/Blanco,Verano,1,Casual,890,,false,Nuevo,4,9,2023-09-06 02:15:11,2023-09-19 02:15:11,63,4,Un diseño hermoso y la atención fue de primera. Volveré sin duda.,2023-09-30 09:15:11
68906396d0cb854c8ff60a69,2023-12-09 09:26:39,Venta,Completada,1300,efectivo,maria.gonzalez@example.com,1234567893,Atlapeza,687e0d118639b437a0e4875f,Vestido de Oficina Gris Elegante,M,Gris,Todo el Año,1,Formal,1300,,false,Nuevo,4,9,2023-12-10 07:26:39,,0,2,"Hubo un pequeño detalle con el vestido, pero fue manejable.",2024-01-05 09:26:39
68906396d0cb854c8ff60a6a,2023-07-28 08:58:49,Venta,Completada,1600,efectivo,gabriela.silva@example.com,1234567821,Atlapeza,687e0d118639b437a0e48762,Vestido de Encaje Negro Corto,S,Negro,Todo el Año,1,Cóctel,1600,,false,Nuevo,4.4,11,2023-07-28 18:58:49,,0,2,El vestido se veía mejor en las fotos. Necesitaba algunos ajustes.,2023-08-17 08:58:49
68906396d0cb854c8ff60a6b,2023-05-12 04:56:43,renta,Completada,450,tarjeta_credito,ech19413070170002@gmail.com,7718858193,Calnali,687c14af555de7433ad30a85,Fucsia Chic,M,Rosa,"Verano, Todo el Año",1,De Noche,,450,false,Usado,4.1,7,2023-05-12 18:56:43,2023-05-22 18:56:43,0,5,¡Excelente vestido! Me encantó el servicio en el local.,2023-06-13 04:56:43
68906396d0cb854c8ff60a6c,2023-05-19 12:41:52,renta,Completada,884,transferencia_bancaria,patricia.guzman@example.com,1234567819,Guazalingo,687e0dd08639b437a0e4879c,Vestido de Punto Grueso con Cuello Redondo,M,Negro,Invierno,1,Casual,1350,,false,Nuevo,3.7,10,2023-05-20 05:41:52,2023-05-29 05:41:52,0,5,"Quedó perfecto para la ocasión, muy contenta con la compra/renta.",2023-06-07 12:41:52
68906396d0cb854c8ff60a6d,2023-12-27 04:25:42,renta,Completada,650,efectivo,valeria.rojas@example.com,1234567823,Atlapeza,687c1c38555de7433ad30aa9,Vestido Negro Sirena con Bordado Dorado,M,Negro,Todo el Año,1,De Noche,3000,,false,Nuevo,4.9,22,2023-12-27 20:25:42,2024-01-05 20:25:42,0,2,"La experiencia fue regular, no estoy segura de volver a rentar.",2024-01-03 04:25:42
68906396d0cb854c8ff60a6e,2023-01-14 05:32:28,renta,Completada,449,tarjeta_credito,lucia.torres@example.com,1234567811,Guazalingo,687e0dd08639b437a0e487c4,Vestido de Punto Grueso con Rayas,M,Multicolor,Invierno,1,Casual,1400,,false,Nuevo,3.9,6,2023-01-14 10:32:28,2023-01-27 10:32:28,0,4,"Un acierto total, justo lo que buscaba y a un excelente precio.",2023-02-25 05:32:28
68906396d0cb854c8ff60a6f,2023-07-02 10:10:54,renta,Completada,550,efectivo,elena.ramirez@example.com,1234567899,Guazalingo,687e0dd08639b437a0e48789,Vestido de Fiesta con Escote Bardot,S,Azul Pastel,"Primavera, Verano",1,Fiesta,1600,550,false,Nuevo,4.5,13,2023-07-02 21:10:54,2023-07-14 21:10:54,33,4,"Un acierto total, justo lo que buscaba y a un excelente precio.",2023-07-15 10:10:54
68906396d0cb854c8ff60a70,2023-04-01 06:30:23,Venta,Completada,1550,tarjeta_credito,hiasd12e@gmail.com,7713554706,Atlapeza,687e0dd08639b437a0e48794,Vestido Mini de Terciopelo Negro,S,Negro,"Otoño, Invierno",1,Fiesta,1550,,false,Nuevo,4.5,9,2023-04-01 17:30:23,,0,1,Podría mejorar la limpieza/condición del vestido al entregarlo.,2023-04-23 06:30:23
68906396d0cb854c8ff60a71,2023-06-03 07:38:54,renta,Completada,944,transferencia_bancaria,gabriela.silva@example.com,1234567821,Atlapeza,687e0dd08639b437a0e48782,Vestido Casual de Algodón con Bolsillos,L,Gris Claro,"Primavera, Verano, Otoño",1,Casual,880,,false,Nuevo,3.9,22,2023-06-03 19:38:54,2023-06-09 19:38:54,0,4,Un diseño hermoso y la atención fue de primera. Volveré sin duda.,2023-07-09 07:38:54
68906396d0cb854c8ff60a72,2023-03-16 12:04:36,renta,Completada,880,tarjeta_credito,regina.ortega@example.com,1234567826,Tlachinol,687e0dd08639b437a0e487c1,Vestido de Noche con Falda Tulipán,M,Morado Berenjena,Todo el Año,1,De Noche,2600,880,false,Nuevo,4.7,10,2023-03-16 16:04:36,2023-03-26 16:04:36,0,2,"Hubo un pequeño detalle con el vestido, pero fue manejable.",2023-04-24 12:04:36
68906396d0cb854c8ff60a73,2023-04-17 05:10:30,renta,Completada,1800,tarjeta_debito,lucia.torres@example.com,1234567811,Guazalingo,687e0dd08639b437a0e487a7,Vestido de Noche con Aberturas en la Cintura,S,Negro,Todo el Año,1,De Noche,,1800,false,Nuevo,4.8,13,2023-04-18 00:10:30,2023-04-26 00:10:30,0,5,"Un acierto total, justo lo que buscaba y a un excelente precio.",2023-05-09 05:10:30
68906396d0cb854c8ff60a74,2023-04-08 05:37:42,renta,Completada,2100,tarjeta_debito,daniela.mendoza@example.com,1234567822,Huejutla de Reyes,687e0dd08639b437a0e487c6,Vestido de Gala con Mangas Murciélago,L,Azul Noche,Todo el Año,1,Gala,,2100,false,Nuevo,4.8,15,2023-04-09 04:37:42,2023-04-16 04:37:42,38,1,El vestido se veía mejor en las fotos. Necesitaba algunos ajustes.,2023-05-15 05:37:42
68906396d0cb854c8ff60a75,2023-02-09 04:04:39,Venta,Completada,3000,tarjeta_debito,isabel.vargas@example.com,1234567815,Choconamel,687e0d4b8639b437a0e48770,Vestido de Boda Civil Sencillo,M,Blanco Roto,Todo el Año,1,Nupcial,3000,1000,false,Nuevo,4.8,6,2023-02-09 13:04:39,,0,1,"Hubo un pequeño detalle con el vestido, pero fue manejable.",2023-03-20 04:04:39
68906396d0cb854c8ff60a76,2023-05-21 08:27:25,Venta,Completada,2500,tarjeta_credito,alejandra.paredes@example.com,1234567827,Huejutla de Reyes,687e0d118639b437a0e48757,Vestido de Noche Clásico Negro,M,Negro,Todo el Año,1,De Noche,2500,800,false,Nuevo,4.8,15,2023-05-21 15:27:25,,0,1,"Hubo un pequeño detalle con el vestido, pero fue manejable.",2023-06-20 08:27:25
68906396d0cb854c8ff60a77,2023-02-12 12:22:33,renta,Completada,1500,efectivo,maria.gonzalez@example.com,1234567893,Atlapeza,687e0dd08639b437a0e48783,Vestido Largo de Seda Morado Obscuro,M,Morado Oscuro,Todo el Año,1,Gala,3800,1500,false,Nuevo,4.9,14,2023-02-13 03:22:33,2023-03-01 03:22:33,99,1,"Hubo un pequeño detalle con el vestido, pero fue manejable.",2023-03-05 12:22:33
